timestamp,attack_model,attack_model_epochs,num_shadow_models,subset_fraction,attack_accuracy,attack_auc
2025-07-28 16:11:38,RandomForest,,5,1.0,0.3400735294117647,0.49501901455026454
2025-07-28 17:52:24,RandomForest,,20,1.0,0.7010233918128655,0.5867885224886951
2025-07-29 10:29:55,RandomForest,,8,1.0,0.3971125730994152,0.39504260249400147
2025-07-29 12:58:53,RandomForest,,12,1.0,0.3362573099415205,0.6361045682505077
